#class tools::wcsv::ntuple
#title Truth information
#separator 44
#vector_separator 59
#column int EventNumber
#column double Phi
#column double Theta
#column double Momentum
#column int ParticleCode
61,1.89086,2.02045,4.06553,2
61,-1.32558,0.922402,0.227905,2
61,1.83444,2.18846,0.00431773,2
61,-1.30352,0.969294,45.2398,0
61,-1.30458,0.970063,0.00435979,2
61,1.83224,2.18731,41.4581,0
62,-1.22099,0.917045,45.5,0
62,1.9206,2.22455,45.5,0
63,0.0761197,2.60006,45.5,0
63,-3.06547,0.541538,45.5,0
64,-1.13888,0.390076,7.84611,2
64,1.84167,2.71834,0.877252,2
64,1.84573,2.71849,44.6109,0
64,1.86154,2.59144,0.00016505,2
64,-1.3256,0.431047,37.6656,0
65,-2.84179,1.41227,45.5,0
65,0.299799,1.72932,45.5,0
66,-1.80581,1.41616,42.9463,0
66,-1.80473,1.41621,2.55373,2
66,1.33585,1.72543,45.5,0
67,-2.80455,1.0465,2.93635,2
67,-2.81447,1.03682,42.5638,0
67,1.28049,0.458265,8.92475e-06,2
67,0.327766,2.10415,45.4999,0
68,2.44939,2.3106,2.61666,2
68,2.44945,2.31058,42.883,0
68,2.41855,2.30489,0.000296909,2
68,-0.692146,0.831012,45.5,0
69,-0.0397253,1.73983,0.000232935,2
69,2.0313,1.09276,45.4942,0
69,1.9636,1.08376,0.00578983,2
69,-1.11031,2.04884,45.4998,0
70,1.58842,2.62899,31.0327,0
70,1.59136,2.62629,14.4673,2
70,-1.55223,0.513463,45.5,0
71,-0.887047,1.50597,45.5,0
71,2.25455,1.63562,45.5,0
72,3.07829,2.33488,45.4805,0
72,3.07646,2.3625,0.0195138,2
72,-0.0633044,0.8067,45.5,0
73,-0.516869,1.50617,45.3825,0
73,-0.477981,1.47201,0.117617,2
73,2.62482,1.63551,45.4999,0
74,-1.9571,2.24489,0.226092,2
74,-2.07516,2.17518,14.4051,2
74,1.06696,0.96608,45.4915,0
74,1.0744,0.969178,0.00773891,2
74,-2.0752,2.17513,30.8696,0
75,-2.88528,1.87203,0.129452,2
75,2.99754,2.15278,7.42151,2
75,2.99814,2.15483,37.8551,0
75,2.9972,2.15628,0.100606,2
